sheet,section,row,desc_old,desc_new,price_old,price_new,total_old,total_new,desc_changed,price_changed,total_changed,highlighted
RHINORANGE TRAILER,FLOOR,131,19MM SHATTER PLYWOOD,19MM SHATTER PLYWOOD,725,735,0,0,False,True,False,False
"icecream up to 3,2",FRONT,24,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1035.3066749999998,810.350775,True,True,True,True
"icecream up to 3,2",FRONT,27,PU,PU,430.5371812080537,409.5597315436242,2563.2461620402682,2438.354817718121,False,True,True,True
"icecream up to 3,2",FRONT,29,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,1018.4615999999999,847.0448999999999,True,True,True,True
"icecream up to 3,2",SRD,35,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1035.3066749999998,810.350775,True,True,True,True
"icecream up to 3,2",SRD,38,PU,PU,0,0,0,0,False,False,False,True
"icecream up to 3,2",SRD,40,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,1018.4615999999999,847.0448999999999,True,True,True,True
"icecream up to 3,2",SRD,41,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,969.725,1039.725,False,False,True,True
"icecream up to 3,2",DRD,71,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1088.3993249999999,851.9072249999999,True,True,True,True
"icecream up to 3,2",DRD,74,PU,PU,430.5371812080537,409.5597315436242,2563.2461620402682,2438.354817718121,False,True,True,True
"icecream up to 3,2",DRD,76,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,1070.6903999999997,890.4830999999999,True,True,True,True
"icecream up to 3,2",DRD,77,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,969.725,1039.725,False,False,True,True
"icecream up to 3,2",SIDES,103,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1725.5111249999998,1350.584625,True,True,True,True
"icecream up to 3,2",SIDES,106,PU,PU,430.5371812080537,409.5597315436242,3414.1598469798655,3247.80867114094,False,True,True,True
"icecream up to 3,2",SIDES,108,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,1697.4359999999997,1411.7414999999999,True,True,True,True
"icecream up to 3,2",ROOF,115,EXT GRP SKIN 2*300,Rhinotex 1150 BW,267.84,213.11,1871.5319999999997,1489.106125,True,True,True,True
"icecream up to 3,2",ROOF,118,PU,PU,430.5371812080537,409.5597315436242,3414.1598469798655,3247.80867114094,False,True,True,True
"icecream up to 3,2",ROOF,120,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,1871.5319999999997,1556.5355,True,True,True,True
"icecream up to 3,2",FLOOR,127,EXT GRP SKIN 2*300,Rhinotex 1150 BW,267.84,213.11,1871.5319999999997,1489.106125,True,True,True,True
"icecream up to 3,2",FLOOR,130,PU,PU,430.5371812080537,409.5597315436242,3414.1598469798655,3247.80867114094,False,True,True,True
"icecream up to 3,2",FLOOR,132,12MM PF PLYWOOD,12MM PF PLYWOOD,124.16107382550335,112.75167785234899,867.5755033557047,787.8523489932885,False,True,True,True
"icecream up to 3,2",FLOOR,135,100*50 TIMBER,100*50 LVL Beam,128.67383512544802,146.59498207885304,3015.793010752688,3435.8198924731178,True,True,True,True
"icecream up to 3,2",FLOOR,136,2*300 INT LAMINATION,2*300 INT LAMINATION,100.30799999999999,50.153999999999996,1860.7133999999999,930.3566999999999,False,True,True,False
icecream up to 4.8,FRONT,24,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1266.7497884999993,991.5049304999997,True,True,True,True
icecream up to 4.8,FRONT,27,PU,PU,516.6446174496645,491.47167785234893,3075.8953944483223,2926.0257812617447,False,True,True,True
icecream up to 4.8,FRONT,29,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,0,0,False,True,False,True
icecream up to 4.8,FRONT,31,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1246.1389919999992,1036.4020379999995,True,True,True,True
icecream up to 4.8,SRD,37,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1266.7497884999993,991.5049304999997,True,True,True,True
icecream up to 4.8,SRD,40,PU,PU,516.6446174496645,491.47167785234893,3075.8953944483223,2926.0257812617447,False,True,True,True
icecream up to 4.8,SRD,42,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,0,0,False,True,False,True
icecream up to 4.8,SRD,44,INT GRP SKIN 1*450,Rhinotex 1150 Bioshiled,267.84,222.76,1246.1389919999992,1036.4020379999995,True,True,True,True
icecream up to 4.8,SRD,45,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,969.725,1039.725,False,False,True,True
icecream up to 4.8,DRD,75,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1266.7497884999993,991.5049304999997,True,True,True,True
icecream up to 4.8,DRD,78,PU,PU,0,0,0,0,False,False,False,True
icecream up to 4.8,DRD,80,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,0,0,False,True,False,True
icecream up to 4.8,DRD,82,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,1246.1389919999992,1036.4020379999995,True,True,True,True
icecream up to 4.8,DRD,83,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,969.725,1039.725,False,False,True,True
icecream up to 4.8,SIDES,109,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,3211.901122499999,2514.0053924999997,True,True,True,True
icecream up to 4.8,SIDES,112,PU,PU,516.6446174496645,491.47167785234893,6744.278836187919,6415.671282684562,False,True,True,True
icecream up to 4.8,SIDES,114,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,0,0,False,True,False,True
icecream up to 4.8,SIDES,116,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,3159.641519999999,2627.8440299999993,True,True,True,True
icecream up to 4.8,ROOF,123,EXT GRP SKIN 2*300,Rhinotex 1150 BW,267.84,213.11,3367.418399999999,2679.3254749999996,True,True,True,True
icecream up to 4.8,ROOF,126,PU,PU,624.2789127516778,593.861610738255,8149.336927060402,7752.26946657718,False,True,True,True
icecream up to 4.8,ROOF,128,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,3367.418399999999,2800.6500999999994,True,True,True,True
icecream up to 4.8,FLOOR,135,EXT GRP SKIN 2*300,Rhinotex 1150 BW,267.84,213.11,3367.418399999999,2679.3254749999996,True,True,True,True
icecream up to 4.8,FLOOR,138,PU,PU,624.2789127516778,593.861610738255,8149.336927060402,7752.26946657718,False,True,True,True
icecream up to 4.8,FLOOR,140,12MM PF PLYWOOD,12MM PF PLYWOOD,316.77852348993287,223.15436241610738,3982.6979865771805,2805.6082214765097,False,True,True,True
icecream up to 4.8,FLOOR,143,100*50 TIMBER,100*50 LVL Beam,128.67383512544802,146.59498207885304,2997.5877840797198,3415.0791189097636,True,True,True,True
icecream up to 4.8,FLOOR,144,2*300 INT LAMINATION,2*300 INT LAMINATION,100.30799999999999,50.153999999999996,3518.303099999999,1759.1515499999996,False,True,True,False
 icecream 4.9 up,FRONT,24,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1656.8310174999997,1296.8276275,True,True,True,True
 icecream 4.9 up,FRONT,27,PU,PU,516.6446174496645,491.47167785234893,3075.8953944483223,2926.0257812617447,False,True,True,True
 icecream 4.9 up,FRONT,29,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,0,0,False,True,False,True
 icecream 4.9 up,FRONT,31,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1629.8733599999996,1355.55029,True,True,True,True
 icecream 4.9 up,SRD,37,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1656.8310174999997,1296.8276275,True,True,True,True
 icecream 4.9 up,SRD,40,PU,PU,0,0,0,0,False,False,False,True
 icecream 4.9 up,SRD,42,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,0,0,False,True,False,True
 icecream 4.9 up,SRD,44,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1629.8733599999996,1355.55029,True,True,True,True
 icecream 4.9 up,SRD,45,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,680,780,False,False,True,True
 icecream 4.9 up,DRD,75,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1739.3288274999998,1361.3999575,True,True,True,True
 icecream 4.9 up,DRD,78,PU,PU,516.6446174496645,491.47167785234893,3075.8953944483223,2926.0257812617447,False,True,True,True
 icecream 4.9 up,DRD,80,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,0,0,False,True,False,True
 icecream 4.9 up,DRD,82,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1711.0288799999996,1423.0465699999997,True,True,True,True
 icecream 4.9 up,DRD,83,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,680,780,False,False,True,True
 icecream 4.9 up,SIDES,109,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,4640.5018125,3632.1935625,True,True,True,True
 icecream 4.9 up,SIDES,112,PU,PU,516.6446174496645,491.47167785234893,8509.136849395974,8094.538534228188,False,True,True,True
 icecream 4.9 up,SIDES,114,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,0,0,False,True,False,True
 icecream 4.9 up,SIDES,116,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,4564.998,3796.6657499999997,True,True,True,True
 icecream 4.9 up,ROOF,123,EXT GRP SKIN 2*300,Rhinotex 1150 BW,267.84,213.11,4790.987999999999,3812.005125,True,True,True,True
 icecream 4.9 up,ROOF,126,PU,PU,538.1714765100671,511.9496644295302,8863.684218120805,8431.810973154363,False,True,True,True
 icecream 4.9 up,ROOF,128,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,4790.987999999999,3984.6195,True,True,True,True
 icecream 4.9 up,FLOOR,135,EXT GRP SKIN 2*450,Rhinotex 1150 BW,267.84,213.11,4790.987999999999,3812.005125,True,True,True,True
 icecream 4.9 up,FLOOR,138,PU,PU,430.5371812080537,409.5597315436242,7090.947374496644,6745.4487785234915,False,True,True,True
 icecream 4.9 up,FLOOR,140,18 MM PF PLYWOOD,18 MM PF PLYWOOD,354.0268456375839,267.7852348993289,6332.6552013422815,4790.008389261745,False,True,True,True
 icecream 4.9 up,FLOOR,142,228*50 TIMBER,228*50 TIMBER,128.67383512544802,146.59498207885304,681.9713261648745,776.9534050179211,False,True,True,False
 icecream 4.9 up,FLOOR,143,100*50 TIMBER,100*50 LVL Beam,128.67383512544802,146.59498207885304,3782.0032789790866,4308.744682736619,True,True,True,True
 icecream 4.9 up,FLOOR,144,2*300 INT LAMINATION,2*300 INT LAMINATION,100.30799999999999,50.153999999999996,4805.254739999999,2402.6273699999997,False,True,True,False
" UP TO 2,3 MTR FREEZER ",FRONT,24,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,705.5985958,552.2830894000001,True,True,True,True
" UP TO 2,3 MTR FREEZER ",FRONT,27,PU,PU,258.3223087248322,245.73583892617447,1537.9476972241612,1463.0128906308723,False,True,True,True
" UP TO 2,3 MTR FREEZER ",FRONT,29,58MM PICTURE FRAME,58MM PICTURE FRAME,38.09979477838494,37.28646144505161,245.97227508925315,240.72139508925315,False,True,True,True
" UP TO 2,3 MTR FREEZER ",FRONT,30,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,694.1180736,577.2914504,True,True,True,True
" UP TO 2,3 MTR FREEZER ",SRD,36,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,705.5985958,552.2830894000001,True,True,True,True
" UP TO 2,3 MTR FREEZER ",SRD,39,PU,PU,0,0,0,0,False,False,False,True
" UP TO 2,3 MTR FREEZER ",SRD,41,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,694.1180736,577.2914504,True,True,True,True
" UP TO 2,3 MTR FREEZER ",SRD,42,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,408,468,False,False,True,True
" UP TO 2,3 MTR FREEZER ",DRD,71,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,730.0702234,571.4374162,True,True,True,True
" UP TO 2,3 MTR FREEZER ",DRD,74,PU,PU,258.3223087248322,245.73583892617447,1537.9476972241612,1463.0128906308723,False,True,True,True
" UP TO 2,3 MTR FREEZER ",DRD,76,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,718.1915328,597.3131192,True,True,True,True
" UP TO 2,3 MTR FREEZER ",DRD,77,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,816,936,False,False,True,True
" UP TO 2,3 MTR FREEZER ",SIDES,102,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,958.4720809999998,750.2111329999999,True,True,True,True
" UP TO 2,3 MTR FREEZER ",SIDES,105,PU,PU,258.3223087248322,245.73583892617447,1481.2201182281879,1409.0493004026844,False,True,True,True
" UP TO 2,3 MTR FREEZER ",SIDES,107,58MM PICTURE FARME,58MM PICTURE FARME,38.09979477838494,37.28646144505161,236.14252803642984,231.10148803642986,False,True,True,True
" UP TO 2,3 MTR FREEZER ",SIDES,108,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,942.8771519999997,784.1820279999998,True,True,True,True
" UP TO 2,3 MTR FREEZER ",ROOF,115,EXT GRP SKIN 1*450,Rhinotex 1150 BW,267.84,213.11,1164.4343999999996,926.4957249999999,True,True,True,True
" UP TO 2,3 MTR FREEZER ",ROOF,118,PU,PU,0,0,0,0,False,False,False,True
" UP TO 2,3 MTR FREEZER ",ROOF,120,94MM PICTURE FRAME,94MM PICTURE FRAME,45.22052811171828,44.40719477838495,379.8524361384335,373.0204361384335,False,True,True,True
" UP TO 2,3 MTR FREEZER ",ROOF,121,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,1164.4343999999996,968.4490999999998,True,True,True,True
" UP TO 2,3 MTR FREEZER ",FLOOR,128,EXT GRP SKIN 2*300,Rhinotex 1150 BW,267.84,213.11,1164.4343999999996,926.4957249999999,True,True,True,True
" UP TO 2,3 MTR FREEZER ",FLOOR,131,PU,PU,0,0,0,0,False,False,False,True
" UP TO 2,3 MTR FREEZER ",FLOOR,133,9MM PF PLYWOOD,9MM PF PLYWOOD,124.16107382550335,112.75167785234899,539.7902684563758,490.18791946308716,False,True,True,True
" UP TO 2,3 MTR FREEZER ",FLOOR,135,228*50 TIMBER,228*50 TIMBER,128.67383512544802,146.59498207885304,0,0,False,True,False,False
" UP TO 2,3 MTR FREEZER ",FLOOR,136,100*50 TIMBER,100*50 LVL Beam,128.67383512544802,146.59498207885304,1698.783778341589,1935.38319036688,True,True,True,True
" UP TO 2,3 MTR FREEZER ",FLOOR,137,2*300 INT LAMINATION,2*300 INT LAMINATION,100.30799999999999,50.153999999999996,1225.7637599999998,612.8818799999999,False,True,True,False
 UP TO 4.8 MT FREEZER  (2,FRONT,30,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1570.6766213999997,1229.3932301999998,True,True,True,True
 UP TO 4.8 MT FREEZER  (2,FRONT,33,PU,PU,258.3223087248322,245.73583892617447,1537.9476972241612,1463.0128906308723,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,FRONT,35,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,412.33512080536906,396.8483557046979,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,FRONT,37,58MM PICTURE FRAME,58MM PICTURE FRAME,38.09979477838494,37.28646144505161,366.06282823072246,358.2483215640558,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,FRONT,38,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1545.1207487999995,1285.0623431999998,True,True,True,True
 UP TO 4.8 MT FREEZER  (2,SRD,44,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1570.6766213999997,1229.3932301999998,True,True,True,True
 UP TO 4.8 MT FREEZER  (2,SRD,47,PU,PU,0,0,0,0,False,False,False,True
 UP TO 4.8 MT FREEZER  (2,SRD,49,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,551.7160067114094,499.4481744966442,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,SRD,51,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1545.1207487999995,1285.0623431999998,True,True,True,True
 UP TO 4.8 MT FREEZER  (2,SRD,52,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,408,468,False,False,True,True
 UP TO 4.8 MT FREEZER  (2,DRD,81,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1609.4587601999995,1259.7486185999999,True,True,True,True
 UP TO 4.8 MT FREEZER  (2,DRD,84,PU,PU,258.3223087248322,245.73583892617447,1537.9476972241612,1463.0128906308723,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,DRD,86,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,565.3386241610738,511.7802281879193,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,DRD,88,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,1583.2718783999994,1316.7922775999996,True,True,True,True
 UP TO 4.8 MT FREEZER  (2,DRD,89,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,816,936,False,False,True,True
 UP TO 4.8 MT FREEZER  (2,SIDES,114,EXT GRP SKIN 2*300,EXT GRP SKIN 2*300,272.27,213.11,3651.984736999999,2858.4657409999995,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,SIDES,117,PU,PU,258.3223087248322,245.73583892617447,3561.2313480805365,3387.7142754362408,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,SIDES,119,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,958.7215771812077,922.7132550335568,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,SIDES,121,58MM PICTURE FRAME,58MM PICTURE FRAME,38.09979477838494,37.28646144505161,520.9765937996357,509.85507379963565,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,SIDES,122,INT GRP SKIN 1*450,INT GRP SKIN 1*450,267.84,222.76,3592.5647039999985,2987.902155999999,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,ROOF,129,EXT GRP SKIN 1*450,Rhinotex 1150 BW,267.84,213.11,3858.904799999999,3070.3823249999996,True,True,True,True
 UP TO 4.8 MT FREEZER  (2,ROOF,132,PU,PU,327.2082577181208,311.26539597315434,4510.893040902013,4291.104748885905,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,ROOF,134,94MM PICTURE FRAME,94MM PICTURE FRAME,45.22052811171828,44.40719477838495,626.3043143472981,615.0396476806314,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,ROOF,135,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,3858.904799999999,3209.4146999999994,True,True,True,True
 UP TO 4.8 MT FREEZER  (2,FLOOR,142,EXT GRP SKIN 2*300,Rhinotex 1150 BW,267.84,213.11,3858.904799999999,3070.3823249999996,True,True,True,True
 UP TO 4.8 MT FREEZER  (2,FLOOR,145,PU,PU,327.2082577181208,311.26539597315434,4510.893040902013,4291.104748885905,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,FLOOR,147,12MM PF PLYWOOD,12MM PF PLYWOOD,316.77852348993287,223.15436241610738,4563.9865771812065,3215.096476510066,False,True,True,True
 UP TO 4.8 MT FREEZER  (2,FLOOR,149,228*50 TIMBER,228*50 TIMBER,128.67383512544802,146.59498207885304,0,0,False,True,False,False
 UP TO 4.8 MT FREEZER  (2,FLOOR,150,100*50 TIMBER,100*50 LVL Beam,128.67383512544802,146.59498207885304,3832.5557489943485,4366.337886737294,True,True,True,True
 UP TO 4.8 MT FREEZER  (2,FLOOR,151,2*300 INT LAMINATION,2*300 INT LAMINATION,100.30799999999999,50.153999999999996,3944.6120999999994,1972.3060499999997,False,True,True,False
 4.9 & UP FREEZER BODY (2,FRONT,29,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1753.772751,1374.879165,True,True,True,True
 4.9 & UP FREEZER BODY (2,FRONT,30,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,184.113825,184.40537499999996,False,False,True,False
 4.9 & UP FREEZER BODY (2,FRONT,32,PU,PU,266.9330523489933,245.73583892617447,1589.2126204649662,1463.0128906308723,False,True,True,True
 4.9 & UP FREEZER BODY (2,FRONT,33,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,184.113825,184.40537499999996,False,False,True,False
 4.9 & UP FREEZER BODY (2,FRONT,34,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,460.401644295302,443.8112416107382,False,True,True,True
 4.9 & UP FREEZER BODY (2,FRONT,35,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,184.113825,184.40537499999996,False,False,True,False
 4.9 & UP FREEZER BODY (2,FRONT,36,58MM PICTURE FRAME,58MM PICTURE FRAME,38.09979477838494,37.28646144505161,386.7891165901639,378.83044828172433,False,True,True,True
 4.9 & UP FREEZER BODY (2,FRONT,37,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1725.237792,1437.1361399999998,True,True,True,True
 4.9 & UP FREEZER BODY (2,SRD,43,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1753.772751,1374.879165,True,True,True,True
 4.9 & UP FREEZER BODY (2,SRD,44,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,184.113825,184.40537499999996,False,False,True,False
 4.9 & UP FREEZER BODY (2,SRD,46,PU,PU,0,0,0,0,False,False,False,True
 4.9 & UP FREEZER BODY (2,SRD,47,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,184.113825,184.40537499999996,False,False,True,False
 4.9 & UP FREEZER BODY (2,SRD,48,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,460.401644295302,443.8112416107382,False,True,True,True
 4.9 & UP FREEZER BODY (2,SRD,49,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,184.113825,184.40537499999996,False,False,True,False
 4.9 & UP FREEZER BODY (2,SRD,50,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1725.237792,1437.1361399999998,True,True,True,True
 4.9 & UP FREEZER BODY (2,SRD,51,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,408,468,False,False,True,True
 4.9 & UP FREEZER BODY (2,DRD,81,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1796.818638,1407.4849949999998,True,True,True,True
 4.9 & UP FREEZER BODY (2,DRD,82,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,188.63285,188.77862499999995,False,False,True,False
 4.9 & UP FREEZER BODY (2,DRD,84,PU,PU,258.3223087248322,245.73583892617447,1537.9476972241612,1463.0128906308723,False,True,True,True
 4.9 & UP FREEZER BODY (2,DRD,85,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,188.63285,188.77862499999995,False,False,True,False
 4.9 & UP FREEZER BODY (2,DRD,86,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,631.1506711409396,571.7989932885905,False,True,True,True
 4.9 & UP FREEZER BODY (2,DRD,87,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,188.63285,188.77862499999995,False,False,True,False
 4.9 & UP FREEZER BODY (2,DRD,88,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1767.5832959999998,1471.2184199999997,True,True,True,True
 4.9 & UP FREEZER BODY (2,DRD,89,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,816,936,False,False,True,True
 4.9 & UP FREEZER BODY (2,DOOR FITTINGS,98,28779 DOOR CAPPING,28779 DOOR CAPPING,149.08,149.08,1912.1000800000002,1912.6963999999998,False,False,True,False
 4.9 & UP FREEZER BODY (2,DOOR FITTINGS,100,2316 DOOR RUBBER,2316 DOOR RUBBER,24.72,24.72,317.05872,317.15759999999995,False,False,True,False
 4.9 & UP FREEZER BODY (2,DOOR FITTINGS,101,2317 DOOR RUBBER,2317 DOOR RUBBER,60.18,60.18,771.86868,772.1093999999999,False,False,True,False
 4.9 & UP FREEZER BODY (2,SIDES,115,EXT GRP SKIN 2*300,Rhinotex 1150 BW,240.09,213.11,4622.332724999999,4102.900275,True,True,True,True
 4.9 & UP FREEZER BODY (2,SIDES,118,PU,PU,266.9330523489933,245.73583892617447,4917.440690373154,4526.945624697986,False,True,True,True
 4.9 & UP FREEZER BODY (2,SIDES,120,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,1376.1015100671138,1324.4169463087246,False,True,True,True
 4.9 & UP FREEZER BODY (2,SIDES,122,58MM PICTURE FRAME,58MM PICTURE FRAME,38.09979477838494,37.28646144505161,672.4613778384942,658.1060445051609,False,True,True,True
 4.9 & UP FREEZER BODY (2,SIDES,123,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,5156.589599999999,4288.6869,True,True,True,True
 4.9 & UP FREEZER BODY (2,ROOF,130,EXT GRP SKIN 1*450,Rhinotex 1150 BW,240.09,213.11,4803.600675,4263.798325000001,True,True,True,True
 4.9 & UP FREEZER BODY (2,ROOF,133,PU,PU,430.5371812080537,409.5597315436242,7931.355952214765,7544.909374496645,False,True,True,True
 4.9 & UP FREEZER BODY (2,ROOF,135,94MM PICTURE FRAME,94MM PICTURE FRAME,45.22052811171828,44.40719477838495,802.6643739829995,788.2277073163328,False,True,True,True
 4.9 & UP FREEZER BODY (2,ROOF,136,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,5358.8088,4456.8706999999995,True,True,True,True
 4.9 & UP FREEZER BODY (2,FLOOR,143,EXT GRP SKIN 2*300,Rhinotex 1150 BW,267.84,213.11,5358.8088,4263.798325000001,True,True,True,True
 4.9 & UP FREEZER BODY (2,FLOOR,146,PU,PU,430.5371812080537,409.5597315436242,7931.355952214765,7544.909374496645,False,True,True,True
 4.9 & UP FREEZER BODY (2,FLOOR,148,18 MM PF PLYWOOD,18 MM PF PLYWOOD,667.7852348993289,375.83892617449663,13360.713087248323,7519.597315436242,False,True,True,True
 4.9 & UP FREEZER BODY (2,FLOOR,151,100*50 TIMBER,100*50 LVL Beam,128.67383512544802,146.59498207885304,5121.379806178289,5834.663901746296,True,True,True,True
EXPLOSIVE UP TO 2.7,FRONT,24,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,511.6802782400001,400.50018032000014,True,True,True,True
EXPLOSIVE UP TO 2.7,FRONT,27,PU,PU,176.520244295302,167.9194899328859,1050.93092643651,999.7254752644295,False,True,True,True
EXPLOSIVE UP TO 2.7,FRONT,29,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,134.32666308724836,129.28153020134232,False,True,True,True
EXPLOSIVE UP TO 2.7,SRD,37,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,511.6802782400001,400.50018032000014,True,True,True,True
EXPLOSIVE UP TO 2.7,SRD,40,PU,PU,0,0,0,0,False,False,False,True
