scenario_id,sheet,trailer_id,trailer_name,variant,length,width,height,section_excel,section_mes,excel_total,mes_total,variance_pct,status,reason,likely_cause,accepted_reason
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_eps"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_eps,2.31,1.68,1.39,DRD,DRD,1996.502149,2319.63,,UNVERIFIABLE,EXCEL_NO_PRICE:EPS,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_eps"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_eps,2.31,1.68,1.39,DRD DOOR FITTINGS,DRD DOOR FITTINGS,4400.99804,4401.0,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_eps"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_eps,2.31,1.68,1.39,SIDES,SIDES,3636.308177,3636.38,,UNVERIFIABLE,EXCEL_NO_PRICE:EPS,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_eps"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_eps,2.31,1.68,1.39,ROOF,ROOF,3031.939281,3015.76,0.534,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_eps"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_eps,2.31,1.68,1.39,FLOOR,FLOOR,5917.240596,5917.24,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_eps"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_eps,2.31,1.68,1.39,ALUMINIUM,ALUMINIUM,3881.5688,3881.57,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_eps"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_eps,2.31,1.68,1.39,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,2910.114758,2910.11,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_eps"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_eps,2.31,1.68,1.39,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,2249.351114,2312.6,2.812,ACCEPTED,,PRICE_DIFF 3MM 3CR12 FLOOR PLATE (+63.25),"[DATA] 3MM 3CR12 FLOOR PLATE priced R1 040.16 in MES vs R965.76 on Burt's sheet (+R59-R63, 2-3 % of the section)."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_eps"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_eps,2.31,1.68,1.39,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,FRONT,FRONT,2767.521005,2772.34,0.174,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,SRD,,0.0,,,SKIP,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,SRD DOOR FITTINGS,,0.0,,,SKIP,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,DRD,DRD,3522.091253,3402.12,3.406,ACCEPTED,,GROUP_DIFF 130*62MM TAPPING BLOCKS ~ 2 MES line(s) (-120.00),"[DATA] 130*62MM TAPPING BLOCKS: Excel 2 x R234 per size (R936 a double door) vs MES 6 x R68 per size (R816): R60 per size, 1-3 % of the door section."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,DRD DOOR FITTINGS,DRD DOOR FITTINGS,4464.38736,4464.39,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,SIDES,SIDES,6648.928342,6643.34,0.084,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,ROOF,ROOF,4185.126769,2376.56,43.214,ACCEPTED,,BOTH PU (-1792.39) [ZERO_FORMULA],"[MES] FREEZER 2.3 METER ROOF/FLOOR PU lines carry a literal x0 quantity formula (1.22*2.44*0*(length+{Waste})/1.22): PU prices at R0 (ZERO_FORMULA), -R1.4k to -R1.8k per panel."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,FLOOR,FLOOR,7070.428084,5278.04,25.35,ACCEPTED,,BOTH PU (-1792.39) [ZERO_FORMULA],"[MES] FREEZER 2.3 METER ROOF/FLOOR PU lines carry a literal x0 quantity formula (1.22*2.44*0*(length+{Waste})/1.22): PU prices at R0 (ZERO_FORMULA), -R1.4k to -R1.8k per panel."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,ALUMINIUM,ALUMINIUM,3881.5688,3881.57,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,2910.114758,2910.11,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,2249.351114,2312.6,2.812,ACCEPTED,,PRICE_DIFF 3MM 3CR12 FLOOR PLATE (+63.25),"[DATA] 3MM 3CR12 FLOOR PLATE priced R1 040.16 in MES vs R965.76 on Burt's sheet (+R59-R63, 2-3 % of the section)."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~all_pu"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,all_pu,2.31,1.68,1.39,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,FRONT,FRONT,2701.525496,2706.23,0.174,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,SRD,SRD,2953.413166,1430.39,51.568,ACCEPTED,,BOTH PU (-1463.01) [ZERO_FORMULA],"[DATA] 130*62MM TAPPING BLOCKS: Excel 2 x R234 per size (R936 a double door) vs MES 6 x R68 per size (R816): R60 per size, 1-3 % of the door section."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,SRD DOOR FITTINGS,SRD DOOR FITTINGS,4655.01232,5470.87,17.526,ACCEPTED,,PRICE_DIFF SILPLUS X WHITE SILICONE (+390.27),"[DATA] SRD DOOR FITTINGS on every body: MES CSLB HINGES R293.46 x2 (Excel R146.73 x2 - the pair price applied per hinge) and SILPLUS X WHITE R232.30 (Excel R116.15); per body also 34MM LOCKING POLE R126 (Excel R42), 28782 BIG HORIZ CAPPING R197.20 (Excel R240.58), ALU CORNERS R45 (Excel R54.90), 28780 BIG VERTICAL renamed 28778; Burt prices 2317 DOOR RUBBER / 28777 DOOR CAPPING at R0 on some sheets."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,DRD,,0.0,,,SKIP,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,DRD DOOR FITTINGS,,0.0,,,SKIP,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,SIDES,SIDES,6466.398687,6466.47,0.001,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,ROOF,ROOF,3031.939281,3015.76,0.534,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,FLOOR,FLOOR,5917.240596,5917.24,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,ALUMINIUM,ALUMINIUM,3881.5688,3881.57,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,2910.114758,2910.11,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,0.0,2312.6,,ACCEPTED,EXTRA_IN_MES,PRICE_DIFF 3MM 3CR12 FLOOR PLATE (+63.25),"[RULING] Burt gates REAR FRAME + FLOOR PLATE on the DRD flags, so a single-rear-door body carries R0 there; MES always includes the section (R2.4k-R5.5k). Which is right needs Burt/Michael."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~srd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,srd,2.31,1.68,1.39,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,FRONT,FRONT,2701.525496,2706.23,0.174,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,SRD,,0.0,,,SKIP,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,SRD DOOR FITTINGS,,0.0,,,SKIP,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,DRD,DRD,3459.515039,3339.54,3.468,ACCEPTED,,GROUP_DIFF 130*62MM TAPPING BLOCKS ~ 2 MES line(s) (-120.00),"[DATA] 130*62MM TAPPING BLOCKS: Excel 2 x R234 per size (R936 a double door) vs MES 6 x R68 per size (R816): R60 per size, 1-3 % of the door section."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,DRD DOOR FITTINGS,DRD DOOR FITTINGS,4400.99804,4401.0,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,SIDES,SIDES,6466.398687,6466.47,0.001,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,ROOF,ROOF,3031.939281,3015.76,0.534,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,FLOOR,FLOOR,5917.240596,5917.24,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,ALUMINIUM,ALUMINIUM,3881.5688,3881.57,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,2910.114758,2910.11,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,2249.351114,2312.6,2.812,ACCEPTED,,PRICE_DIFF 3MM 3CR12 FLOOR PLATE (+63.25),"[DATA] 3MM 3CR12 FLOOR PLATE priced R1 040.16 in MES vs R965.76 on Burt's sheet (+R59-R63, 2-3 % of the section)."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~drd"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,drd,2.31,1.68,1.39,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,FRONT,FRONT,3165.407632,3170.11,0.149,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,SRD,,0.0,,,SKIP,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,SRD DOOR FITTINGS,,0.0,,,SKIP,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,DRD,DRD,3923.397175,3803.43,3.058,ACCEPTED,,GROUP_DIFF 130*62MM TAPPING BLOCKS ~ 2 MES line(s) (-120.00),"[DATA] 130*62MM TAPPING BLOCKS: Excel 2 x R234 per size (R936 a double door) vs MES 6 x R68 per size (R816): R60 per size, 1-3 % of the door section."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,DRD DOOR FITTINGS,DRD DOOR FITTINGS,4400.99804,4401.0,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,SIDES,SIDES,7363.744458,7363.82,0.001,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,ROOF,ROOF,3031.939281,3015.76,0.534,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,FLOOR,FLOOR,5917.240596,5917.24,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,ALUMINIUM,ALUMINIUM,3881.5688,3881.57,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,2910.114758,2910.11,0.0,PASS,,,
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,2249.351114,2312.6,2.812,ACCEPTED,,PRICE_DIFF 3MM 3CR12 FLOOR PLATE (+63.25),"[DATA] 3MM 3CR12 FLOOR PLATE priced R1 040.16 in MES vs R965.76 on Burt's sheet (+R59-R63, 2-3 % of the section)."
"UP_TO_2,3_MTR_FREEZER~L2.31~W1.68~H1.39~foam_4g"," UP TO 2,3 MTR FREEZER ",19,FREEZER 2.3 METER,foam_4g,2.31,1.68,1.39,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,FRONT,FRONT,5227.241456,5217.9,0.179,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,SRD,,0.0,,,SKIP,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,SRD DOOR FITTINGS,,0.0,,,SKIP,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,DRD,DRD,5994.22456,5874.34,2.0,ACCEPTED,,GROUP_DIFF 130*62MM TAPPING BLOCKS ~ 2 MES line(s) (-120.00),"[DATA] 130*62MM TAPPING BLOCKS: Excel 2 x R234 per size (R936 a double door) vs MES 6 x R68 per size (R816): R60 per size, 1-3 % of the door section."
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,DRD DOOR FITTINGS,DRD DOOR FITTINGS,5983.98526,5983.99,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,SIDES,SIDES,13030.381401,13014.29,0.123,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,ROOF,ROOF,6535.151987,6518.02,0.262,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,FLOOR,FLOOR,25383.428125,25383.41,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,ALUMINIUM,ALUMINIUM,5367.928,5367.93,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,7741.648808,7376.25,4.72,ACCEPTED,,MISSING_IN_MES 1MM GALV PLATE (-239.72),[DATA] Excel line 1MM GALV PLATE (R157-R240) has no MES line on this body.
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,4633.7716,4633.77,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~as_sheet, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,as_sheet,3.0,2.5,2.4,REFLEXITE TAPE,REFLEXITE TAPE,153.0,153.0,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,FRONT,FRONT,3649.523745,4377.13,,UNVERIFIABLE,EXCEL_NO_PRICE:EPS,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,SRD,,0.0,,,SKIP,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,SRD DOOR FITTINGS,,0.0,,,SKIP,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,DRD,DRD,4416.116435,4296.23,,UNVERIFIABLE,EXCEL_NO_PRICE:EPS,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,DRD DOOR FITTINGS,DRD DOOR FITTINGS,5920.59594,5920.6,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,SIDES,SIDES,9093.466654,10932.6,,UNVERIFIABLE,EXCEL_NO_PRICE:EPS,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,ROOF,ROOF,5436.36031,5419.23,0.315,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,FLOOR,FLOOR,24284.636448,24284.62,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,ALUMINIUM,ALUMINIUM,5367.928,5367.93,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,7741.648808,7376.25,4.72,ACCEPTED,,MISSING_IN_MES 1MM GALV PLATE (-239.72),[DATA] Excel line 1MM GALV PLATE (R157-R240) has no MES line on this body.
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,4633.7716,4633.77,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_eps, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_eps,3.0,2.5,2.4,REFLEXITE TAPE,REFLEXITE TAPE,153.0,153.0,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_pu, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_pu,3.0,2.5,2.4,FRONT,FRONT,5227.241456,5217.9,0.179,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_pu, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_pu,3.0,2.5,2.4,SRD,,0.0,,,SKIP,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_pu, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_pu,3.0,2.5,2.4,SRD DOOR FITTINGS,,0.0,,,SKIP,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_pu, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_pu,3.0,2.5,2.4,DRD,DRD,5994.22456,5874.34,2.0,ACCEPTED,,GROUP_DIFF 130*62MM TAPPING BLOCKS ~ 2 MES line(s) (-120.00),"[DATA] 130*62MM TAPPING BLOCKS: Excel 2 x R234 per size (R936 a double door) vs MES 6 x R68 per size (R816): R60 per size, 1-3 % of the door section."
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_pu, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_pu,3.0,2.5,2.4,DRD DOOR FITTINGS,DRD DOOR FITTINGS,5983.98526,5983.99,0.0,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_pu, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_pu,3.0,2.5,2.4,SIDES,SIDES,13030.381401,13014.29,0.123,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_pu, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_pu,3.0,2.5,2.4,ROOF,ROOF,6535.151987,6518.02,0.262,PASS,,,
UP_TO_4.8_MT_FREEZER_2~L3~W2.5~H2.4~all_pu, UP TO 4.8 MT FREEZER  (2,20,FREEZER MEDIUM,all_pu,3.0,2.5,2.4,FLOOR,FLOOR,25383.428125,25383.41,0.0,PASS,,,
