kind,sheet,row,trailer,section,bom_id,desc_before,desc_after,eff_before,eff_after,override_before,override_after,override_reset,override_provenance,material_before,material_after,mat_disposition,pu_rule,manifest_price_old,drift_note
LINE_UPDATE, 4.9 & UP FREEZER BODY (2,81,FREEZER LARGE,SIDES,2607,EXT GRP SKIN 2*300,Rhinotex 1150 BW,264.37,213.11,,,False,,118,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE, 4.9 & UP FREEZER BODY (2,29,FREEZER LARGE,SRD,2557,EXT GRP SKIN 2*300,Rhinotex 1150 BW,256.5,213.11,256.5,,True,,290,125,REPOINT_EXISTING,,272.27,DB was 256.5 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE, 4.9 & UP FREEZER BODY (2,48,FREEZER LARGE,SRD,2562,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,71.48,,True,,293,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE, 4.9 & UP FREEZER BODY (2,50,FREEZER LARGE,SRD,2564,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,294,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,44,FREEZER MEDIUM,DRD,2438,EXT GRP SKIN 2*300,Rhinotex 1150 BW,264.37,213.11,,,False,,99,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED, UP TO 4.8 MT FREEZER  (2,84,FREEZER MEDIUM,DRD,2441,PU,PU,258.32,245.73583892617447,258.32,245.73583892617447,False,,209,209,UNCHANGED,PU-32D,258.3223087248322,
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,88,FREEZER MEDIUM,DRD,2445,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,174,174,IN_PLACE,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,114,FREEZER MEDIUM,FLOOR,2478,EXT GRP SKIN 2*300,EXT GRP SKIN 2*300,282.53,213.11,,,False,,131,NEW#53,REPOINT_CREATED,,272.27,DB was 282.53 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED, UP TO 4.8 MT FREEZER  (2,145,FREEZER MEDIUM,FLOOR,2481,PU,PU,327.208,311.26539597315434,327.208,311.26539597315434,False,,236,236,UNCHANGED,PU-32D,327.2082577181208,
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,147,FREEZER MEDIUM,FLOOR,2483,12MM PF PLYWOOD,12MM PF PLYWOOD,316.78,223.15436241610738,,,False,,179,NEW#55,REPOINT_CREATED,,316.77852348993287,
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,149,FREEZER MEDIUM,FLOOR,2485,228*50 TIMBER,228*50 TIMBER,128.674,146.59498207885304,,,False,,181,181,IN_PLACE,,128.67383512544802,
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,150,FREEZER MEDIUM,FLOOR,2486,100*50 timber,100*50 LVL Beam,128.674,146.59498207885304,,,False,,136,NEW#50,REPOINT_CREATED,,128.67383512544802,
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,151,FREEZER MEDIUM,FLOOR,2487,2*300 INT LAMINATION,2*300 INT LAMINATION,31.9395,50.153999999999996,,,False,,137,NEW#40,REPOINT_CREATED,,100.30799999999999,DB was 31.9395 vs Aug sheet 100.30799999999999 (pre-existing drift)
PU_COVERED, UP TO 4.8 MT FREEZER  (2,33,FREEZER MEDIUM,FRONT,2406,PU,PU,258.32,245.73583892617447,258.32,245.73583892617447,False,,207,207,UNCHANGED,PU-32D,258.3223087248322,
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,35,FREEZER MEDIUM,FRONT,2408,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,71.48,,True,,96,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,37,FREEZER MEDIUM,FRONT,2410,58MM PICTURE FRAME,58MM PICTURE FRAME,36.3205,37.28646144505161,,,False,,193,NEW#26,REPOINT_CREATED,,38.09979477838494,DB was 36.3205 vs Aug sheet 38.09979477838494 (pre-existing drift)
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,38,FREEZER MEDIUM,FRONT,2411,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,98,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,129,FREEZER MEDIUM,ROOF,2470,EXT GRP SKIN 1*450,Rhinotex 1150 BW,282.54,213.11,,,False,,125,125,IN_PLACE,,267.84,DB was 282.54 vs Aug sheet 267.84 (pre-existing drift)
PU_COVERED, UP TO 4.8 MT FREEZER  (2,132,FREEZER MEDIUM,ROOF,2473,PU,PU,327.21,311.26539597315434,327.21,311.26539597315434,False,,213,213,UNCHANGED,PU-32D,327.2082577181208,
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,134,FREEZER MEDIUM,ROOF,2475,94MM PICTURE FRAME,94MM PICTURE FRAME,42.4329,44.40719477838495,,,False,,195,319,REPOINT_EXISTING,,45.22052811171828,DB was 42.4329 vs Aug sheet 45.22052811171828 (pre-existing drift)
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,135,FREEZER MEDIUM,ROOF,2476,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.5,222.76,,,False,,128,128,IN_PLACE,,267.84,DB was 282.5 vs Aug sheet 267.84 (pre-existing drift)
PU_COVERED, UP TO 4.8 MT FREEZER  (2,117,FREEZER MEDIUM,SIDES,2463,PU,PU,258.32,245.73583892617447,258.32,245.73583892617447,False,,211,211,UNCHANGED,PU-32D,258.3223087248322,
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,121,FREEZER MEDIUM,SIDES,2467,58MM PICTURE FRAME,58MM PICTURE FRAME,36.3205,37.28646144505161,,,False,,235,NEW#26,REPOINT_CREATED,,38.09979477838494,DB was 36.3205 vs Aug sheet 38.09979477838494 (pre-existing drift)
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,122,FREEZER MEDIUM,SIDES,2468,INT GRP SKIN 1*450,INT GRP SKIN 1*450,282.53,222.76,,,False,,122,NEW#54,REPOINT_CREATED,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,81,FREEZER MEDIUM,SIDES,2460,EXT GRP SKIN 2*300,Rhinotex 1150 BW,264.37,213.11,,,False,,118,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,86,FREEZER MEDIUM,SIDES,2465,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,86.57718120805369,71.48,,True,,121,NEW#37,REPOINT_CREATED,,95.63758389261746,DB was 71.48 vs Aug sheet 95.63758389261746 (pre-existing drift)
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,30,FREEZER MEDIUM,SRD,2412,EXT GRP SKIN 2*300,Rhinotex 1150 BW,256.5,213.11,256.5,,True,,290,125,REPOINT_EXISTING,,272.27,DB was 256.5 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,49,FREEZER MEDIUM,SRD,2417,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,86.57718120805369,,,False,,293,NEW#37,REPOINT_CREATED,,95.63758389261746,DB was 71.48 vs Aug sheet 95.63758389261746 (pre-existing drift)
LINE_UPDATE, UP TO 4.8 MT FREEZER  (2,51,FREEZER MEDIUM,SRD,2419,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,294,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,51,GRP TRAILERS,DRD,1696,EXT GRP SKIN 2*300,Crystex V2,264.37,264.37,,,False,,99,NEW#41,REPOINT_CREATED,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED,GRP TRAILERS,54,GRP TRAILERS,DRD,1699,PU,PU,352.12,266.88523489932885,,266.88523489932885,False,,209,209,UNCHANGED,PU-32D(new override),280.554966442953,DB was 352.12 vs Aug sheet 280.554966442953
LINE_UPDATE,GRP TRAILERS,56,GRP TRAILERS,DRD,1701,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,,,False,,102,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE,GRP TRAILERS,58,GRP TRAILERS,DRD,1703,INT GRP SKIN 1*450,Rhinotex 2100 Bioshield,282.53,295.39,,,False,,103,NEW#43,REPOINT_CREATED,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,112,GRP TRAILERS,FLOOR,1736,EXT GRP SKIN 2*450,Rhinotex 1150 BW,282.53,213.11,,,False,,283,125,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
PU_COVERED,GRP TRAILERS,115,GRP TRAILERS,FLOOR,1739,PU,PU,523.937,444.80872483221475,,444.80872483221475,False,,236,236,UNCHANGED,PU-32D(new override),467.59161073825504,DB was 523.937 vs Aug sheet 467.59161073825504
LINE_UPDATE,GRP TRAILERS,117,GRP TRAILERS,FLOOR,1741,12MM BIRCH PLY,12MM BIRCH PLY,354.027,267.7852348993289,,,False,,682,682,IN_PLACE,,354.0268456375839,
LINE_UPDATE,GRP TRAILERS,118,GRP TRAILERS,FLOOR,1742,18MM BIRCH PLY,18MM BIRCH PLY,468.121,375.83892617449663,,,False,,322,NEW#45,REPOINT_CREATED,,667.7852348993289,DB was 468.121 vs Aug sheet 667.7852348993289 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,120,GRP TRAILERS,FLOOR,1744,100*50 timber,100*50 LVL Beam,128.674,148.72727272727272,,,False,,136,NEW#46,REPOINT_CREATED,,130.54545454545453,DB was 128.674 vs Aug sheet 130.54545454545453 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,121,GRP TRAILERS,FLOOR,1745,2*300 INT LAMINATION,2*300 INT LAMINATION,31.9395,50.153999999999996,,,False,,137,NEW#40,REPOINT_CREATED,,100.30799999999999,DB was 31.9395 vs Aug sheet 100.30799999999999 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,131,GRP TRAILERS,FLOOR,1755,19MM SHATTER PLYWOOD,19MM SHATTER PLYWOOD,725.0,246.64429530201343,,,False,,684,NEW#47,REPOINT_CREATED,,243.28859060402684,DB was 725.0 vs Aug sheet 243.28859060402684 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,31,GRP TRAILERS,FRONT,1685,EXT GRP SKIN 2*450,Crystex V2,264.37,264.37,,,False,,318,NEW#41,REPOINT_CREATED,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED,GRP TRAILERS,34,GRP TRAILERS,FRONT,1688,PU,PU,352.12,444.80872483221475,,444.80872483221475,False,,207,207,UNCHANGED,PU-32D(new override),467.59161073825504,DB was 352.12 vs Aug sheet 467.59161073825504
LINE_UPDATE,GRP TRAILERS,36,GRP TRAILERS,FRONT,1690,4MM PF PLYWOOD,4MM PF PLYWOOD,95.64,68.79194630872483,,,False,,96,NEW#42,REPOINT_CREATED,,71.47651006711409,DB was 95.64 vs Aug sheet 71.47651006711409 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,38,GRP TRAILERS,FRONT,1692,94MM PICTURE FRAME,94MM PICTURE FRAME,42.4329,44.40719477838495,,,False,,319,319,IN_PLACE,,45.22052811171828,DB was 42.4329 vs Aug sheet 45.22052811171828 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,39,GRP TRAILERS,FRONT,1693,INT GRP SKIN 1*450,Rhinotex 2100 Bioshield,282.53,295.39,,,False,,98,NEW#43,REPOINT_CREATED,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
PU_COVERED,GRP TRAILERS,102,GRP TRAILERS,ROOF,1731,PU,PU,157.599,444.80872483221475,,444.80872483221475,False,,213,213,UNCHANGED,PU-32D(new override),467.59161073825504,DB was 157.599 vs Aug sheet 467.59161073825504
LINE_UPDATE,GRP TRAILERS,104,GRP TRAILERS,ROOF,1733,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.5,222.76,,,False,,128,128,IN_PLACE,,267.84,DB was 282.5 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,105,GRP TRAILERS,ROOF,1734,94MM PICTURE FRAME,94MM PICTURE FRAME,42.4329,44.40719477838495,,,False,,195,319,REPOINT_EXISTING,,45.22052811171828,DB was 42.4329 vs Aug sheet 45.22052811171828 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,99,GRP TRAILERS,ROOF,1728,EXT GRP SKIN 2*300,Rhinotex 1150 BW,282.53,213.11,,,False,,177,125,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,84,GRP TRAILERS,SIDES,1718,EXT GRP SKIN 2*450,Crystex V2,264.37,264.37,,,False,,320,NEW#41,REPOINT_CREATED,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED,GRP TRAILERS,87,GRP TRAILERS,SIDES,1721,PU,PU,352.12,226.8524496644295,,226.8524496644295,False,,211,211,UNCHANGED,PU-32D(new override),238.47172147651003,DB was 352.12 vs Aug sheet 238.47172147651003
LINE_UPDATE,GRP TRAILERS,89,GRP TRAILERS,SIDES,1723,4MM PF PLYWOOD,4MM PF PLYWOOD,95.6376,68.79194630872483,,,False,,121,NEW#42,REPOINT_CREATED,,71.47651006711409,DB was 95.6376 vs Aug sheet 71.47651006711409 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,91,GRP TRAILERS,SIDES,1725,INT GRP SKIN 1*450,Rhinotex 2100 Bioshield,282.53,295.39,,,False,,122,NEW#43,REPOINT_CREATED,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,GRP TRAILERS,92,GRP TRAILERS,SIDES,1726,56MM PICTURE FRAME,56MM PICTURE FRAME,36.3205,37.28646144505161,,,False,,321,NEW#44,REPOINT_CREATED,,38.09979477838494,DB was 36.3205 vs Aug sheet 38.09979477838494 (pre-existing drift)
LINE_UPDATE, icecream 4.9 up,37,ICECREAM BODY LARGE,DRD,5330,EXT GRP SKIN 2*300,Rhinotex 1150 BW,264.37,213.11,,,False,,99,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED, icecream 4.9 up,78,ICECREAM BODY LARGE,DRD,5333,PU,PU,516.64,491.47167785234893,516.64,491.47167785234893,False,,209,209,UNCHANGED,PU-32D,516.6446174496645,
LINE_UPDATE, icecream 4.9 up,80,ICECREAM BODY LARGE,DRD,5335,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,,,False,,102,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE, icecream 4.9 up,82,ICECREAM BODY LARGE,DRD,5337,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,103,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE, icecream 4.9 up,135,ICECREAM BODY LARGE,FLOOR,6330,EXT GRP SKIN 2*450,Rhinotex 1150 BW,282.53,213.11,,,False,,283,125,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
PU_COVERED, icecream 4.9 up,138,ICECREAM BODY LARGE,FLOOR,5372,PU,PU,430.54,409.5597315436242,430.54,409.5597315436242,False,,236,236,UNCHANGED,PU-32D,430.5371812080537,
LINE_UPDATE, icecream 4.9 up,142,ICECREAM BODY LARGE,FLOOR,5376,228*50 TIMBER,228*50 TIMBER,128.674,146.59498207885304,,,False,,181,181,IN_PLACE,,128.67383512544802,
LINE_UPDATE, icecream 4.9 up,143,ICECREAM BODY LARGE,FLOOR,5377,100*50 timber,100*50 LVL Beam,128.674,146.59498207885304,,,False,,136,NEW#50,REPOINT_CREATED,,128.67383512544802,
LINE_UPDATE, icecream 4.9 up,144,ICECREAM BODY LARGE,FLOOR,5378,2*300 INT LAMINATION,2*300 INT LAMINATION,31.9395,50.153999999999996,,,False,,137,NEW#40,REPOINT_CREATED,,100.30799999999999,DB was 31.9395 vs Aug sheet 100.30799999999999 (pre-existing drift)
PU_COVERED, icecream 4.9 up,27,ICECREAM BODY LARGE,FRONT,5298,PU,PU,516.64,491.47167785234893,516.64,491.47167785234893,False,,207,207,UNCHANGED,PU-32D,516.6446174496645,
LINE_UPDATE, icecream 4.9 up,29,ICECREAM BODY LARGE,FRONT,5300,4MM PF PLYWOOD,4MM PF PLYWOOD,95.64,68.79194630872483,,,False,,96,NEW#42,REPOINT_CREATED,,71.47651006711409,DB was 95.64 vs Aug sheet 71.47651006711409 (pre-existing drift)
LINE_UPDATE, icecream 4.9 up,31,ICECREAM BODY LARGE,FRONT,5302,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,98,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE, icecream 4.9 up,109,ICECREAM BODY LARGE,ROOF,5362,EXT GRP SKIN 2*300,Rhinotex 1150 BW,282.53,213.11,,,False,,177,125,REPOINT_EXISTING,,272.27,DB was 282.53 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED, icecream 4.9 up,126,ICECREAM BODY LARGE,ROOF,5365,PU,PU,538.17,511.9496644295302,538.17,511.9496644295302,False,,213,213,UNCHANGED,PU-32D,538.1714765100671,
LINE_UPDATE, icecream 4.9 up,128,ICECREAM BODY LARGE,ROOF,5367,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.5,222.76,,,False,,128,128,IN_PLACE,,267.84,DB was 282.5 vs Aug sheet 267.84 (pre-existing drift)
PU_COVERED, icecream 4.9 up,112,ICECREAM BODY LARGE,SIDES,5356,PU,PU,516.64,491.47167785234893,516.64,491.47167785234893,False,,211,211,UNCHANGED,PU-32D,516.6446174496645,
LINE_UPDATE, icecream 4.9 up,114,ICECREAM BODY LARGE,SIDES,5358,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,71.48,,True,,121,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE, icecream 4.9 up,116,ICECREAM BODY LARGE,SIDES,5360,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,122,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE, icecream 4.9 up,75,ICECREAM BODY LARGE,SIDES,5353,EXT GRP SKIN 2*300,Rhinotex 1150 BW,264.37,213.11,,,False,,118,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE, icecream 4.9 up,24,ICECREAM BODY LARGE,SRD,5303,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,,,False,,290,125,REPOINT_EXISTING,,272.27,
LINE_UPDATE, icecream 4.9 up,42,ICECREAM BODY LARGE,SRD,5308,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,,,False,,293,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE, icecream 4.9 up,44,ICECREAM BODY LARGE,SRD,5310,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,294,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,icecream up to 4.8,37,ICECREAM BODY MEDIUM,DRD,5609,EXT GRP SKIN 2*300,Rhinotex 1150 BW,264.37,213.11,,,False,,99,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,icecream up to 4.8,80,ICECREAM BODY MEDIUM,DRD,5614,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,,,False,,102,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE,icecream up to 4.8,82,ICECREAM BODY MEDIUM,DRD,5616,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,174,174,IN_PLACE,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,icecream up to 4.8,123,ICECREAM BODY MEDIUM,FLOOR,6329,EXT GRP SKIN 2*300,Rhinotex 1150 BW,282.53,213.11,,,False,,131,125,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
PU_COVERED,icecream up to 4.8,138,ICECREAM BODY MEDIUM,FLOOR,5651,PU,PU,624.28,593.861610738255,624.28,593.861610738255,False,,236,236,UNCHANGED,PU-32D,624.2789127516778,
LINE_UPDATE,icecream up to 4.8,143,ICECREAM BODY MEDIUM,FLOOR,5655,100*50 timber,100*50 LVL Beam,128.674,146.59498207885304,,,False,,136,NEW#50,REPOINT_CREATED,,128.67383512544802,
LINE_UPDATE,icecream up to 4.8,144,ICECREAM BODY MEDIUM,FLOOR,5656,2*300 INT LAMINATION,2*300 INT LAMINATION,31.9395,50.153999999999996,,,False,,137,NEW#40,REPOINT_CREATED,,100.30799999999999,DB was 31.9395 vs Aug sheet 100.30799999999999 (pre-existing drift)
PU_RESCALE,(not in manifest),0,ICECREAM BODY MEDIUM,FRONT,5577,PU,PU,430.54,409.56241299303946,430.54,409.56241299303946,False,last override batch 2026-09-01 08:40:59.823512,207,207,UNCHANGED,PU-RESCALE-32D,,
LINE_UPDATE,icecream up to 4.8,29,ICECREAM BODY MEDIUM,FRONT,5579,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,71.48,,True,last override batch 2026-09-01 08:42:03.715746,96,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE,icecream up to 4.8,31,ICECREAM BODY MEDIUM,FRONT,5581,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,98,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,icecream up to 4.8,109,ICECREAM BODY MEDIUM,ROOF,5641,EXT GRP SKIN 2*300,Rhinotex 1150 BW,282.53,213.11,,,False,,177,125,REPOINT_EXISTING,,272.27,DB was 282.53 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED,icecream up to 4.8,126,ICECREAM BODY MEDIUM,ROOF,5644,PU,PU,624.28,593.861610738255,624.28,593.861610738255,False,,213,213,UNCHANGED,PU-32D,624.2789127516778,
LINE_UPDATE,icecream up to 4.8,128,ICECREAM BODY MEDIUM,ROOF,5646,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,178,178,IN_PLACE,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
PU_COVERED,icecream up to 4.8,112,ICECREAM BODY MEDIUM,SIDES,5635,PU,PU,516.64,491.47167785234893,516.64,491.47167785234893,False,,211,211,UNCHANGED,PU-32D,516.6446174496645,
LINE_UPDATE,icecream up to 4.8,114,ICECREAM BODY MEDIUM,SIDES,5637,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,71.48,,True,,121,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE,icecream up to 4.8,116,ICECREAM BODY MEDIUM,SIDES,5639,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,176,176,IN_PLACE,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,icecream up to 4.8,75,ICECREAM BODY MEDIUM,SIDES,5632,EXT GRP SKIN 2*300,Rhinotex 1150 BW,264.37,213.11,,,False,,118,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,icecream up to 4.8,24,ICECREAM BODY MEDIUM,SRD,5582,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,,,False,,290,125,REPOINT_EXISTING,,272.27,
PU_COVERED,icecream up to 4.8,40,ICECREAM BODY MEDIUM,SRD,5585,PU,PU,516.64,491.47167785234893,516.64,491.47167785234893,False,,292,292,UNCHANGED,PU-32D,516.6446174496645,
LINE_UPDATE,icecream up to 4.8,42,ICECREAM BODY MEDIUM,SRD,5587,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,,,False,,293,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE,icecream up to 4.8,44,ICECREAM BODY MEDIUM,SRD,5589,INT GRP SKIN 1*450,Rhinotex 1150 Bioshiled,282.53,222.76,,,False,,294,NEW#51,REPOINT_CREATED,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,"icecream up to 3,2",35,ICECREAM BODY SMALL,DRD,5748,EXT GRP SKIN 2*300,Rhinotex 1150 BW,264.37,213.11,,,False,,99,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED,"icecream up to 3,2",74,ICECREAM BODY SMALL,DRD,5751,PU,PU,430.54,409.5597315436242,430.54,409.5597315436242,False,,209,209,UNCHANGED,PU-32D,430.5371812080537,
LINE_UPDATE,"icecream up to 3,2",76,ICECREAM BODY SMALL,DRD,5753,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,174,174,IN_PLACE,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,"icecream up to 3,2",115,ICECREAM BODY SMALL,FLOOR,6325,EXT GRP SKIN 2*300,Rhinotex 1150 BW,282.53,213.11,,,False,,131,125,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
PU_COVERED,"icecream up to 3,2",130,ICECREAM BODY SMALL,FLOOR,5786,PU,PU,430.53,409.5597315436242,430.53,409.5597315436242,False,,236,236,UNCHANGED,PU-32D,430.5371812080537,
LINE_UPDATE,"icecream up to 3,2",135,ICECREAM BODY SMALL,FLOOR,5790,100*50 timber,100*50 LVL Beam,128.674,146.59498207885304,,,False,,136,NEW#50,REPOINT_CREATED,,128.67383512544802,
LINE_UPDATE,"icecream up to 3,2",136,ICECREAM BODY SMALL,FLOOR,5791,2*300 INT LAMINATION,2*300 INT LAMINATION,31.9395,50.153999999999996,,,False,,137,NEW#40,REPOINT_CREATED,,100.30799999999999,DB was 31.9395 vs Aug sheet 100.30799999999999 (pre-existing drift)
PU_COVERED,"icecream up to 3,2",27,ICECREAM BODY SMALL,FRONT,5720,PU,PU,430.54,409.5597315436242,430.54,409.5597315436242,False,,207,207,UNCHANGED,PU-32D,430.5371812080537,
LINE_UPDATE,"icecream up to 3,2",29,ICECREAM BODY SMALL,FRONT,5722,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,194,194,IN_PLACE,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
